Global Volcanism Program - Volcanoes of the World 5.0.2,,,,Downloaded on 26 Feb 2023 at 12:19 AM,,,,,,,,,,,,,,,,,,,
Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
313010,Augustine,20264,Confirmed Eruption,,,,,1650,100,0,,0,,Correlation: Tephrochronology,,,,,,,,59.363,-153.43
313030,Redoubt,20381,Confirmed Eruption,,,,,1650,75,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
264150,Paluweh,16264,Confirmed Eruption,,3,,,1650,50,0,,0,,Observations: Reported,,,,,,,,-8.32,121.708
357070,"Chillan, Nevados de",11967,Confirmed Eruption,Volcán Viejo,3,?,,1650,50,0,,0,,Observations: Reported,,,,,,,,-36.868,-71.378
233020,"Fournaise, Piton de la",14220,Confirmed Eruption,,0,,,1649,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
268060,Gamalama,16603,Confirmed Eruption,,2,,,1648,,6,,15,,Observations: Reported,,1648,,6,,18,,0.8,127.33
357120,Villarrica,12105,Confirmed Eruption,,1,?,,1647,,5,,13,,Observations: Reported,,,,,,,,-39.42,-71.93
268070,Kie Besi,16680,Confirmed Eruption,,4,?,,1646,,7,,19,,Observations: Reported,,1646,,7,,21,,0.32,127.4
267040,Awu,16553,Confirmed Eruption,,2,?,,1646,5,0,,0,,Observations: Reported,,,,,,,,3.689,125.447
273070,Taal,16833,Confirmed Eruption,,3,^,,1645,,0,,0,,Observations: Reported,,,,,,,,14.002,120.993
357120,Villarrica,21023,Confirmed Eruption,,2,?,,1645,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
358010,Osorno,12228,Confirmed Eruption,,2,,,1644,,0,,0,,Observations: Reported,,,,,,,,-41.105,-72.496
352080,Tungurahua,11627,Confirmed Eruption,,2,,,1644,,0,,0,,Observations: Reported,?,1646,,0,,0,,-1.467,-78.442
341090,Popocatepetl,10532,Confirmed Eruption,,2,,,1642,,0,,0,,Observations: Reported,,,,,,,,19.023,-98.622
357120,Villarrica,21024,Confirmed Eruption,,2,?,,1642,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
351080,Galeras,11351,Confirmed Eruption,,3,,,1641,,0,,0,,Observations: Reported,,1643,,0,,0,,1.22,-77.37
390030,Deception Island,13181,Confirmed Eruption,,,,,1641,3,0,,0,,Sidereal: Ice Core,,,,,,,,-63.001,-60.652
273070,Taal,16832,Confirmed Eruption,,3,,,1641,,0,,0,,Observations: Reported,,,,,,,,14.002,120.993
263280,Kelud,15934,Confirmed Eruption,,4,?,,1641,,0,,0,,Observations: Reported,,,,,,,,-7.935,112.314
271011,Parker,16694,Confirmed Eruption,,5,?,,1640,,12,,26,5,Observations: Reported,,1641,,1,,4,,6.113,124.892
357110,Llaima,12023,Confirmed Eruption,,4,,,1640,,2,,0,,Observations: Reported,,,,,,,,-38.692,-71.729
358010,Osorno,12227,Confirmed Eruption,,2,,,1640,,0,,0,,Observations: Reported,,,,,,,,-41.105,-72.496
360010,Saba,12333,Confirmed Eruption,SW flank,,,<,1640,,0,,0,,Observations: Reported,,,,,,,,17.63,-63.23
360150,Soufriere St. Vincent,12447,Confirmed Eruption,,,,,1640,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,13.33,-61.18
352080,Tungurahua,11626,Confirmed Eruption,,3,?,,1640,,0,,0,,Observations: Reported,,1641,,0,,0,,-1.467,-78.442
332020,Mauna Loa,10182,Confirmed Eruption,NE rift zone,0,,?,1640,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
233020,"Fournaise, Piton de la",14219,Confirmed Eruption,,0,,,1640,,0,,0,,Observations: Reported,,,,,,,,-21.244,55.708
358041,Chaiten,20852,Confirmed Eruption,,4,?,,1640,18,,,,,Isotopic: 14C (calibrated),,,,,,,,-42.833,-72.646
382080,Sete Cidades,13017,Confirmed Eruption,Submarine vent west of Sete Cidades,2,,,1638,,7,,3,,Observations: Reported,,1638,,7,,28,,37.865,-25.785
373010,Grimsvotn,12796,Confirmed Eruption,,2,,,1638,,2,,24,4,Observations: Reported,,,,,,,,64.416,-17.316
263340,Raung,16107,Confirmed Eruption,,4,?,,1638,,0,,0,,Observations: Reported,,,,,,,,-8.119,114.056
357120,Villarrica,21025,Confirmed Eruption,,2,?,,1638,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
372010,Vestmannaeyjar,12555,Confirmed Eruption,SW of Heimaey ?,,,,1637,,10,,0,,Observations: Reported,,1638,,2,,28,60,63.416,-20.266
372070,Hekla,12742,Confirmed Eruption,,3,,,1636,,5,,8,,Observations: Reported,,1637,,6,,0,,63.983,-19.666
265090,Banda Api,16400,Confirmed Eruption,,1,?,,1635,,11,,18,,Observations: Reported,,,,,,,,-4.523,129.881
268060,Gamalama,16601,Confirmed Eruption,,2,,,1635,,3,,29,,Observations: Reported,,,,,,,,0.8,127.33
273070,Taal,16831,Confirmed Eruption,,3,^,,1635,,0,,0,,Observations: Reported,,,,,,,,14.002,120.993
360120,Pelee,12427,Confirmed Eruption,,,,<,1635,,0,,0,,Observations: Reported,,,,,,,,14.809,-61.166
273070,Taal,16830,Confirmed Eruption,,3,^,,1634,,0,,0,,Observations: Reported,,,,,,,,14.002,120.993
265090,Banda Api,16399,Confirmed Eruption,,3,^,,1632,,12,,16,,Observations: Reported,,,,,,,,-4.523,129.881
373010,Grimsvotn,12795,Confirmed Eruption,,,,?,1632,,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
357120,Villarrica,21026,Confirmed Eruption,,2,?,,1632,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
221141,Dama Ali,13947,Confirmed Eruption,Volcano Uncertain,,,,1631,,2,?,14,,,,,,,,,,11.28,41.63
382100,Furnas,13042,Confirmed Eruption,South end of caldera (Pico da Areia),5,,,1630,,9,,3,,Observations: Reported,,1630,,11,,2,,37.77,-25.32
242030,Raoul Island,14694,Confirmed Eruption,Rangitahua Crater,4,,,1630,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,-29.27,-177.92
342090,Fuego,10681,Confirmed Eruption,,2,,,1629,,0,,0,,Observations: Reported,,1632,,0,,0,,14.473,-90.88
373010,Grimsvotn,12794,Confirmed Eruption,,2,,,1629,,0,,0,,Observations: Reported,,,,,,,,64.416,-17.316
352090,Sangay,11646,Confirmed Eruption,,3,^,,1628,,10,,0,,Observations: Reported,,,,,,,,-2.005,-78.341
372030,Katla,12671,Confirmed Eruption,,5,,,1625,,9,,2,,Observations: Reported,,1625,,9,,14,,63.633,-19.083
357120,Villarrica,21027,Confirmed Eruption,,2,?,,1625,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
342090,Fuego,10680,Confirmed Eruption,,2,,,1623,,1,,0,,Observations: Reported,,,,,,,,14.473,-90.88
342110,Pacaya,10740,Confirmed Eruption,,3,,?,1623,,0,,0,,Observations: Reported,,,,,,,,14.382,-90.601
351020,"Ruiz, Nevado del",11280,Confirmed Eruption,Near Arenas Crater,1,?,,1623,,0,,0,,Observations: Reported,,,,,,,,4.892,-75.324
341040,Colima,10419,Confirmed Eruption,,4,,,1622,,6,,8,,Observations: Reported,,1622,,6,,9,,19.514,-103.62
373010,Grimsvotn,12793,Confirmed Eruption,,,,?,1622,,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
342090,Fuego,10679,Confirmed Eruption,,2,,,1620,,0,,0,,Observations: Reported,,,,,,,,14.473,-90.88
373010,Grimsvotn,12792,Confirmed Eruption,,2,,,1619,,7,,29,,Observations: Reported,,,,,,,,64.416,-17.316
342090,Fuego,10678,Confirmed Eruption,,3,,,1617,,0,,0,,Observations: Reported,,,,,,,,14.473,-90.88
357120,Villarrica,21028,Confirmed Eruption,,2,?,,1617,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
351080,Galeras,11350,Confirmed Eruption,,3,^,,1616,,7,,4,,Observations: Reported,,1616,,7,,4,,1.22,-77.37
273030,Mayon,13600,Confirmed Eruption,,3,,,1616,,2,,19,,Observations: Reported,,1616,,2,,23,,13.257,123.685
265090,Banda Api,16398,Confirmed Eruption,,3,,,1615,,3,,16,,Observations: Reported,,1615,,4,?,0,,-4.523,129.881
342090,Fuego,10677,Confirmed Eruption,,2,,,1614,,0,,0,,Observations: Reported,,,,,,,,14.473,-90.88
341100,"Orizaba, Pico de",10579,Confirmed Eruption,,0,,,1613,,0,,0,,Observations: Reported,,,,,,,,19.03,-97.27
344040,Telica,10901,Confirmed Eruption,,2,?,,1613,,0,,0,,Observations: Reported,,,,,,,,12.606,-86.84
372030,Katla,12670,Confirmed Eruption,,4,,,1612,,10,,12,,Observations: Reported,,,,,,,,63.633,-19.083
372020,Eyjafjallajokull,12561,Confirmed Eruption,,2,,,1612,,0,,0,,Observations: Reported,,,,,,,,63.633,-19.633
357120,Villarrica,21029,Confirmed Eruption,,2,?,,1612,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
341040,Colima,10418,Confirmed Eruption,,3,,,1611,,4,,15,,Observations: Reported,,1613,,0,,0,,19.514,-103.62
244040,Savaii,14813,Confirmed Eruption,Le'ele,,,,1610,200,0,,0,,Isotopic: 14C (calibrated),,,,,,,,-13.612,-172.525
332010,Kilauea,20746,Confirmed Eruption,Lower east rift zone (Puu Honuaula),1,?,,1610,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.421,-155.287
321050,St. Helens,20543,Confirmed Eruption,Pre-1980 summit dome,,,,1610,40,0,,0,,Isotopic: 14C (calibrated),,,,,,,,46.2,-122.18
373010,Grimsvotn,12791,Confirmed Eruption,,,,?,1610,,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
357120,Villarrica,21030,Confirmed Eruption,,2,?,,1610,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
265090,Banda Api,16397,Confirmed Eruption,,3,^,,1609,,0,,0,,Observations: Reported,,,,,,,,-4.523,129.881
268060,Gamalama,16600,Confirmed Eruption,,3,,,1608,,7,,18,,Observations: Reported,,1608,,7,,19,,0.8,127.33
273070,Taal,16829,Confirmed Eruption,,2,?,,1608,3,0,,0,,Observations: Reported,,,,,,,,14.002,120.993
341040,Colima,10417,Confirmed Eruption,,4,,,1606,,11,,25,,Observations: Reported,,1606,,12,>,13,,19.514,-103.62
268060,Gamalama,16599,Confirmed Eruption,,2,,,1605,,5,,0,,Observations: Reported,,,,,,,,0.8,127.33
344090,Momotombo,10988,Confirmed Eruption,,4,,,1605,,0,,0,,Observations: Reported,,1606,,0,,0,,12.423,-86.539
357120,Villarrica,21031,Confirmed Eruption,,2,?,,1604,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
373010,Grimsvotn,12790,Confirmed Eruption,Volcano Uncertain: Vatnajökull; possibly Grímsvötn,2,,,1603,,10,,31,,,,1603,,11,,0,,64.416,-17.316
354030,Huaynaputina,11795,Confirmed Eruption,Summit and south flank,6,,,1600,,2,,17,1,Observations: Reported,,1600,,3,?,6,,-16.608,-70.85
233020,"Fournaise, Piton de la",14218,Confirmed Eruption,S rift zone (Piton Taye Poule),0,,?,1600,,0,,0,,Isotopic: 14C (calibrated),,,,,,,,-21.244,55.708
358020,Calbuco,12249,Confirmed Eruption,,,,,1600,75,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,-41.33,-72.618
357120,Villarrica,21032,Confirmed Eruption,,2,?,,1600,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
373010,Grimsvotn,12789,Confirmed Eruption,,3,?,,1598,,11,,7,,Observations: Reported,,,,,,,,64.416,-17.316
265090,Banda Api,16396,Confirmed Eruption,,3,,,1598,,0,,0,,Observations: Reported,,1602,,0,,0,,-4.523,129.881
263340,Raung,16106,Confirmed Eruption,,3,,,1597,,1,,17,,Observations: Reported,,1597,,2,>,2,,-8.119,114.056
372070,Hekla,12741,Confirmed Eruption,,4,,,1597,,1,,3,,Observations: Reported,,1597,,6,>,0,,63.983,-19.666
213020,Nemrut Dagi,13526,Confirmed Eruption,,,,<,1597,,0,,0,,Observations: Reported,,,,,,,,38.654,42.229
351020,"Ruiz, Nevado del",11279,Confirmed Eruption,Arenas Crater,4,,,1595,,3,<,9,,Observations: Reported,,,,,,,,4.892,-75.324
357120,Villarrica,12103,Confirmed Eruption,,2,,,1594,,0,,0,,Observations: Reported,,,,,,,,-39.42,-71.93
263340,Raung,16105,Confirmed Eruption,,5,?,,1593,,0,,0,,Observations: Reported,,,,,,,,-8.119,114.056
341090,Popocatepetl,10531,Confirmed Eruption,,2,,,1592,,0,,0,,Observations: Reported,,1594,,10,,0,,19.023,-98.622
273070,Taal,16828,Confirmed Eruption,,3,^,,1591,,0,,0,,Observations: Reported,,,,,,,,14.002,120.993
341040,Colima,10415,Confirmed Eruption,,3,,,1590,,1,,14,,Observations: Reported,,1590,,1,,15,,19.514,-103.62
341090,Popocatepetl,10530,Confirmed Eruption,,2,?,,1590,,0,,0,,Observations: Reported,,,,,,,,19.023,-98.622
320090,Iskut-Unuk River Cones,20437,Confirmed Eruption,Lava Fork,,,,1590,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,56.58,-130.55
263310,Tengger Caldera,16012,Confirmed Eruption,Bromo,2,,,1590,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,-7.942,112.95
241030,Taranaki,14457,Confirmed Eruption,,,,,1590,40,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,-39.3,174.07
352010,Reventador,11423,Confirmed Eruption,Volcano Uncertain: possibly Antisana,3,^,,1590,,0,,0,,Observations: Reported,,,,,,,,-0.077,-77.656
352006,Cayambe,11415,Confirmed Eruption,North flank of main summit,,,?,1590,,0,,0,,Correlation: Tephrochronology,,,,,,,,0.029,-77.986
342090,Fuego,10676,Confirmed Eruption,,2,,,1587,,7,,24,,Observations: Reported,,,,,,,,14.473,-90.88
263250,Merapi,15855,Confirmed Eruption,,3,^,,1587,,0,,0,,Observations: Reported,,,,,,,,-7.54,110.446
342090,Fuego,10675,Confirmed Eruption,,2,,,1586,,6,,3,2,Observations: Reported,,1586,,12,,0,,14.473,-90.88
265090,Banda Api,16395,Confirmed Eruption,,3,^,,1586,,4,,17,,Observations: Reported,,,,,,,,-4.523,129.881
263280,Kelud,15933,Confirmed Eruption,,5,?,,1586,,0,,0,,Observations: Reported,,,,,,,,-7.935,112.314
342090,Fuego,10674,Confirmed Eruption,,2,,,1585,,1,,15,,Observations: Reported,,1585,,7,,0,,14.473,-90.88
341040,Colima,10414,Confirmed Eruption,,4,,,1585,,1,,10,,Observations: Reported,,,,,,,,19.514,-103.62
263250,Merapi,15853,Confirmed Eruption,,3,^,,1584,,0,,0,,Observations: Reported,,,,,,,,-7.54,110.446
357120,Villarrica,21033,Confirmed Eruption,,2,?,,1584,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
371020,Reykjanes,12503,Confirmed Eruption,Reykjaneshryggur (near Eldeyjar Islands),2,?,,1583,,7,,15,45,Observations: Reported,,,,,,,,63.817,-22.717
352020,Guagua Pichincha,11482,Confirmed Eruption,,3,,,1582,,6,,5,,Observations: Reported,,1598,,0,,0,,-0.171,-78.598
357120,Villarrica,21034,Confirmed Eruption,,2,?,,1582,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
342090,Fuego,10673,Confirmed Eruption,,4,?,,1581,,12,,5,,Observations: Reported,,1582,,1,,15,,14.473,-90.88
351080,Galeras,11349,Confirmed Eruption,,3,,,1580,,12,,7,,Observations: Reported,,1580,,12,,7,,1.22,-77.37
372030,Katla,12669,Confirmed Eruption,,4,,,1580,,8,,11,,Observations: Reported,,,,,,,,63.633,-19.083
382030,Sao Jorge,12991,Confirmed Eruption,Sao Jorge (SW side),3,?,,1580,,5,,1,,Observations: Reported,,1580,,8,?,30,,38.65,-28.08
341090,Popocatepetl,10529,Confirmed Eruption,,2,?,,1580,,0,,0,,Observations: Reported,,,,,,,,19.023,-98.622
342060,Atitlan,10636,Confirmed Eruption,,2,,?,1579,,0,,0,,Observations: Reported,,1581,,12,,31,30,14.583,-91.186
357120,Villarrica,21035,Confirmed Eruption,,2,?,,1579,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
344090,Momotombo,10987,Confirmed Eruption,,2,,,1578,,2,,0,,Observations: Reported,,,,,,,,12.423,-86.539
341040,Colima,10413,Confirmed Eruption,,3,,,1576,,0,,0,,Observations: Reported,,,,,,,,19.514,-103.62
343020,Santa Ana,19895,Confirmed Eruption,,3,,,1576,,0,,0,,Observations: Reported,,,,,,,,13.853,-89.63
352020,Guagua Pichincha,11479,Confirmed Eruption,,2,,,1575,,9,,8,,Observations: Reported,,,,,,,,-0.171,-78.598
343050,San Salvador,10825,Confirmed Eruption,Loma de Grandes Bloques,3,?,,1575,,0,,0,,Observations: Reported,,,,,,,,13.734,-89.294
358010,Osorno,12226,Confirmed Eruption,,2,,,1575,,0,,0,,Observations: Reported,,,,,,,,-41.105,-72.496
273070,Taal,16827,Confirmed Eruption,,3,,,1572,,0,,0,,Observations: Reported,,,,,,,,14.002,120.993
341090,Popocatepetl,10528,Confirmed Eruption,,2,,,1571,,0,,0,,Observations: Reported,,,,,,,,19.023,-98.622
212040,Santorini,13884,Confirmed Eruption,Mikri Kameni,3,,,1570,,0,,0,,Observations: Reported,,1573,,0,,0,,36.404,25.396
241030,Taranaki,14456,Confirmed Eruption,,,,,1570,40,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,-39.3,174.07
343020,Santa Ana,19894,Confirmed Eruption,,,,?,1570,,0,,0,,Observations: Reported,,,,,,,,13.853,-89.63
344100,Masaya,11009,Confirmed Eruption,Nindirí,0,,,1570,,0,,0,,Observations: Reported,,,,,,,,11.985,-86.165
352006,Cayambe,11414,Confirmed Eruption,North flank of main summit,4,,?,1570,,0,,0,,Correlation: Tephrochronology,,,,,,,,0.029,-77.986
351020,"Ruiz, Nevado del",11278,Confirmed Eruption,Arenas Crater?,,,,1570,,0,,0,,Observations: Reported,,,,,,,,4.892,-75.324
341100,"Orizaba, Pico de",10578,Confirmed Eruption,,2,,,1569,,0,,0,,Observations: Reported,,1589,,0,,0,,19.03,-97.27
341030,Ceboruco,10382,Confirmed Eruption,,,,,1567,,0,,0,,Observations: Reported,,,,,,,,21.125,-104.508
352020,Guagua Pichincha,11478,Confirmed Eruption,,3,^,,1566,,10,,17,,Observations: Reported,,1566,,11,,16,,-0.171,-78.598
341100,"Orizaba, Pico de",10577,Confirmed Eruption,,2,,,1566,,0,,0,,Observations: Reported,,,,,,,,19.03,-97.27
342110,Pacaya,10739,Confirmed Eruption,Cerro Chino,3,,,1565,,8,?,0,,Observations: Reported,,,,,,,,14.382,-90.601
268040,Gamkonora,16583,Confirmed Eruption,,3,^,,1564,,12,,31,365,Observations: Reported,,,,,,,,1.38,127.53
382090,Agua de Pau,13033,Confirmed Eruption,Lagoa do Fogo caldera,2,,,1564,,2,,10,,Observations: Reported,,1564,,2,,12,,37.77,-25.47
357120,Villarrica,21036,Confirmed Eruption,,2,?,,1564,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
382090,Agua de Pau,13032,Confirmed Eruption,"Caldera, NW flank (Cerro Queimado)",5,?,,1563,,6,,28,,Observations: Reported,,1563,,7,,26,5,37.77,-25.47
382020,Pico,12987,Confirmed Eruption,East flank (800 m),2,,,1562,,9,?,21,,Observations: Reported,?,1564,,0,,0,,38.47,-28.4
357120,Villarrica,12101,Confirmed Eruption,,2,,,1562,,0,,0,,Observations: Reported,,,,,,,,-39.42,-71.93
268060,Gamalama,16598,Confirmed Eruption,,2,,,1561,,12,,31,365,Observations: Reported,,,,,,,,0.8,127.33
341040,Colima,10412,Confirmed Eruption,,2,,,1560,,0,,0,,Observations: Reported,,,,,,,,19.514,-103.62
263240,Merbabu,15806,Confirmed Eruption,,,,,1560,,0,,0,,Observations: Reported,,,,,,,,-7.454,110.44
263250,Merapi,15852,Confirmed Eruption,,3,^,,1560,,0,,0,,Observations: Reported,,,,,,,,-7.54,110.446
241030,Taranaki,14455,Confirmed Eruption,,,,,1560,40,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,-39.3,174.07
345060,Irazu,11200,Confirmed Eruption,,3,,,1560,75,0,,0,,Isotopic: 14C (calibrated),,,,,,,,9.979,-83.852
358056,Maca,20940,Confirmed Eruption,SW flank (Bahía Pérez),,,,1560,110,,,,,Isotopic: 14C (calibrated),,,,,,,,-45.1,-73.17
357120,Villarrica,12100,Confirmed Eruption,,2,,,1558,,0,,0,,Observations: Reported,,,,,,,,-39.42,-71.93
352080,Tungurahua,11625,Confirmed Eruption,,2,,,1557,,0,,0,,Observations: Reported,,,,,,,,-1.467,-78.442
351050,"Huila, Nevado del",11311,Confirmed Eruption,,,,,1555,5,0,,0,,Observations: Reported,,,,,,,,2.93,-76.03
372070,Hekla,12740,Confirmed Eruption,SW of Hekla (Raudubjallar),2,?,,1554,,5,,0,,Observations: Reported,,1554,,6,?,0,,63.983,-19.666
263250,Merapi,15851,Confirmed Eruption,,3,^,,1554,,0,,0,,Observations: Reported,,,,,,,,-7.54,110.446
357120,Villarrica,21037,Confirmed Eruption,,2,?,,1553,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
342090,Fuego,10665,Confirmed Eruption,,2,,,1551,,0,,0,,Observations: Reported,,1552,,3,>,31,,14.473,-90.88
344100,Masaya,11008,Confirmed Eruption,Nindirí,0,,,1551,,0,,0,,Observations: Reported,,,,,,,,11.985,-86.165
268010,Dukono,16573,Confirmed Eruption,,3,,,1550,,11,,20,20,Observations: Reported,,,,,,,,1.693,127.894
268070,Kie Besi,16678,Confirmed Eruption,,3,^,<,1550,,0,,0,,Observations: Reported,,,,,,,,0.32,127.4
241030,Taranaki,14454,Confirmed Eruption,,,,,1550,40,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,-39.3,174.07
223020,Nyamulagira,14038,Confirmed Eruption,,,,,1550,100,0,,0,,Isotopic: 14C (calibrated),,,,,,,,-1.408,29.2
245010,Taveuni,14850,Confirmed Eruption,Near South Cape,0,,,1550,100,0,,0,,Isotopic: 14C (calibrated),,,,,,,,-16.82,-179.97
320150,Wells Gray-Clearwater,20444,Confirmed Eruption,Kostal Cone,,,?,1550,,0,,0,,Sidereal: Dendrochronology,,,,,,,,52.33,-120.57
323110,Mono Lake Volcanic Field,20660,Confirmed Eruption,Negit Island,,,,1550,300,0,,0,,Correlation: Tephrochronology,,,,,,,,38,-119.03
311080,Tanaga,19693,Confirmed Eruption,"Tanaga, Sajaka Two",,,?,1550,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,51.885,-178.146
311090,Takawangha,19698,Confirmed Eruption,,,,?,1550,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,51.873,-178.006
353010,Fernandina,11652,Confirmed Eruption,,0,,>,1550,,0,,0,,Isotopic: Cosmic Ray Exposure,,,,,,,,-0.37,-91.55
354020,Ubinas,11778,Confirmed Eruption,,3,?,,1550,50,0,,0,,Observations: Reported,,,,,,,,-16.355,-70.903
360150,Soufriere St. Vincent,12446,Confirmed Eruption,,,,,1550,50,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,13.33,-61.18
360050,Soufriere Hills,12343,Confirmed Eruption,Castle Peak,,,,1550,50,0,,0,,Isotopic: 14C (calibrated),,,,,,,,16.72,-62.18
372030,Katla,12668,Confirmed Eruption,,4,,?,1550,,0,,0,,Correlation: Tephrochronology,,,,,,,,63.633,-19.083
358040,Michinmahuida,20857,Confirmed Eruption,,4,?,,1550,100,,,,,Isotopic: 14C (calibrated),,,,,,,,-42.799,-72.445
341090,Popocatepetl,10527,Confirmed Eruption,,2,,,1548,,0,,0,,Observations: Reported,,,,,,,,19.023,-98.622
263250,Merapi,15850,Confirmed Eruption,,3,^,,1548,,0,,0,,Observations: Reported,,,,,,,,-7.54,110.446
263280,Kelud,15932,Confirmed Eruption,,3,^,,1548,,0,,0,,Observations: Reported,,,,,,,,-7.935,112.314
341100,"Orizaba, Pico de",10576,Confirmed Eruption,,2,,,1545,,0,,0,,Observations: Reported,?,1555,10,0,,0,,19.03,-97.27
357120,Villarrica,21038,Confirmed Eruption,,2,?,,1543,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
342090,Fuego,10664,Confirmed Eruption,,,,,1542,,1,,14,,Observations: Reported,,,,,,,,14.473,-90.88
341090,Popocatepetl,10526,Confirmed Eruption,,2,,,1542,,0,,0,,Observations: Reported,,,,,,,,19.023,-98.622
341030,Ceboruco,10381,Confirmed Eruption,,,,,1542,,0,,0,,Observations: Reported,,,,,,,,21.125,-104.508
352010,Reventador,11422,Confirmed Eruption,,3,^,,1541,,4,,0,,Observations: Reported,,,,,,,,-0.077,-77.656
342090,Fuego,10663,Confirmed Eruption,Volcano uncertain: possibly Atitlan,,,,1541,,0,,0,,,,,,,,,,14.473,-90.88
332020,Mauna Loa,10181,Confirmed Eruption,NE rift zone,0,,?,1540,,0,,0,,Isotopic: 14C (uncalibrated),,,,,,,,19.475,-155.608
313010,Augustine,20263,Confirmed Eruption,,4,?,,1540,100,0,,0,,Isotopic: 14C (calibrated),,,,,,,,59.363,-153.43
312090,Aniakchak,20191,Confirmed Eruption,"NW & S caldera floor (Half Cone, Vent Mtn)",4,+,,1540,100,0,,0,,Isotopic: 14C (calibrated),,,,,,,,56.88,-158.17
341090,Popocatepetl,10525,Confirmed Eruption,,2,,,1539,,0,,0,,Observations: Reported,,1540,,0,,0,,19.023,-98.622
357120,Villarrica,21039,Confirmed Eruption,,2,?,,1539,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
268060,Gamalama,16490,Confirmed Eruption,,3,^,,1538,,0,,0,,Observations: Reported,,,,,,,,0.8,127.33
357120,Villarrica,21040,Confirmed Eruption,,2,?,,1538,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
357120,Villarrica,21041,Confirmed Eruption,,2,?,,1537,,,,,,Sidereal: Varve Count,,,,,,,,-39.42,-71.93
351080,Galeras,11348,Confirmed Eruption,,3,^,,1535,,0,,0,,Observations: Reported,,,,,,,,1.22,-77.37
352050,Cotopaxi,11540,Confirmed Eruption,,4,,,1534,,6,,0,,Observations: Reported,,1534,,7,,0,,-0.677,-78.436
352050,Cotopaxi,11539,Confirmed Eruption,,2,,,1533,,10,,0,,Observations: Reported,,1533,,11,,0,,-0.677,-78.436
352050,Cotopaxi,11538,Confirmed Eruption,,4,,,1532,,11,,15,,Observations: Reported,,,,,,,,-0.677,-78.436
342090,Fuego,10662,Confirmed Eruption,,2,,,1531,,12,,31,30,Observations: Reported,,,,,,,,14.473,-90.88
341090,Popocatepetl,10524,Confirmed Eruption,,2,,,1530,,0,,0,,Observations: Reported,,,,,,,,19.023,-98.622
313030,Redoubt,20380,Confirmed Eruption,,,,,1530,75,0,,0,,Sidereal: Varve Count,,,,,,,,60.485,-152.742
262000,Krakatau,15587,Confirmed Eruption,,,,,1530,,0,,0,,Observations: Reported,,,,,,,,-6.102,105.423
373010,Grimsvotn,12788,Confirmed Eruption,,,,,1530,10,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
360060,Soufriere Guadeloupe,12359,Confirmed Eruption,La Soufrière,4,P,,1530,30,,,,,Isotopic: 14C (calibrated),,,,,,,,16.044,-61.664
